UniversityCode,MajorCode,MajorName,Method,SubjectCombination,MaxScore,Score,Note,SourceUrl
QST,7440112_DKD,Hóa học (CT tăng cường tiếng Anh),ĐGNL,,1200,860,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7440122,Khoa học Vật liệu,ĐGNL,,1200,700,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7440122_DKD,Khoa học Vật liệu (CT tăng cường tiếng Anh),ĐGNL,,1200,700,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7440201_NN,"Nhóm ngành Địa chất học, Kinh tế đất đai",ĐGNL,,1200,630,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7440301,Khoa học Môi trường,ĐGNL,,1200,630,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7440301_DKD,Khoa học Môi trường (CT tăng cường tiếng Anh),ĐGNL,,1200,630,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7420101,Sinh học,ĐGNL,,1200,665,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7420101_DKD,Sinh học (CT tăng cường tiếng Anh),ĐGNL,,1200,665,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7420201,Công nghệ Sinh học,ĐGNL,,1200,835,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7420201_DKD,Công nghệ Sinh học (CT tăng cường tiếng Anh),ĐGNL,,1200,835,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7850101,Quản lý Tài nguyên và Môi trường,ĐGNL,,1200,690,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7460101_NN,"Nhóm ngành Toán học, Toán tin, Toán ứng dụng",ĐGNL,,1200,870,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7460108,Khoa học Dữ liệu,ĐGNL,,1200,980,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7480201_NN,Nhóm ngành Máy tính và Công nghệ Thông tin,ĐGNL,,1200,945,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7480201_DKD,Công nghệ Thông tin (CT tăng cường tiếng Anh),ĐGNL,,1200,925,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7480101_TT,Khoa học Máy tính (CT Tiên tiến),ĐGNL,,1200,1052,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7480107,Trí tuệ nhân tạo,ĐGNL,,1200,1032,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7520402,Kỹ thuật Hạt nhân,ĐGNL,,1200,735,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7520403,Vật lý Y khoa,ĐGNL,,1200,840,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7510401_DKD,Công nghệ Kỹ thuật Hóa học (CT tăng cường tiếng Anh),ĐGNL,,1200,870,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7510402,Công nghệ Vật liệu,ĐGNL,,1200,780,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7520501,Kỹ thuật Địa chất,ĐGNL,,1200,630,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7510406,Công nghệ Kỹ thuật Môi trường,ĐGNL,,1200,640,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7520207_NN,"Nhóm ngành Kỹ thuật Điện tử - Viễn thông, Thiết kế vi mạch",ĐGNL,,1200,910,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
QST,7520207_DKD,Kỹ thuật Điện tử - Viễn thông (CT tăng cường tiếng Anh),ĐGNL,,1200,820,,https://hcmus.edu.vn/diem-chuan-trung-tuyen-dua-tren-ket-qua-ky-thi-danh-gia-nang-luc-cua-dhqg-hcm-nam-2024/
